PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2007,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,ESPECIE,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2007,Julio,V,223,Hotu Iti,250,Poo po,"3,500,000",,0.015,B,BN,CHD
2007,Julio,V,223,Hotu Iti,282,Sierra,"3,500,000",,0.075,B,BN,CHD
2007,Julio,V,223,Hotu Iti,288,Canque o Toremo,"3,500,000",,0.031,B,BN,CHD
2007,Julio,V,223,Hotu Iti,208,Atun aleta amarilla,"4,000,000",,0.045,B,BN,CHD
2007,Julio,V,223,Hotu Iti,243,Konso,"2,000,000",,0.035,B,BN,CHD
2007,Julio,V,223,Hotu Iti,250,Poo po,"3,500,000",,0.025,B,BN,CHD
2007,Julio,V,223,Hotu Iti,282,Sierra,"3,500,000",,0.070,B,BN,CHD
2007,Julio,V,223,Hotu Iti,288,Canque o Toremo,"3,500,000",,0.350,B,BN,CHD
2007,Julio,V,221,Vaihú,247,Matahuira,"3,500,000",,0.040,B,BN,CHD
2007,Julio,V,221,Vaihú,250,Poo po,"3,500,000",,0.015,B,BN,CHD
2007,Julio,V,221,Vaihú,247,Matahuira,"3,500,000",,0.030,B,BN,CHD
2007,Julio,V,221,Vaihú,627,Langosta de I. de Pascua,"20,000,000",,0.018,B,BN,CHD
2007,Julio,V,224,Hanga Piko,247,Matahuira,"3,500,000",,0.030,B,BN,CHD
2007,Julio,V,224,Hanga Piko,250,Poo po,"3,500,000",,0.010,B,BN,CHD
2007,Julio,V,224,Hanga Piko,208,Atun aleta amarilla,"4,000,000",,0.112,B,BN,CHD
2007,Julio,V,224,Hanga Piko,202,Atun ojos grandes,"4,000,000",,0.085,B,BN,CHD
2007,Julio,V,224,Hanga Piko,243,Konso,"2,000,000",,0.240,B,BN,CHD
2007,Julio,V,224,Hanga Piko,250,Poo po,"3,500,000",,0.010,B,BN,CHD
2007,Julio,V,224,Hanga Piko,269,Remoremo,"3,500,000",,0.030,B,BN,CHD
2007,Julio,V,224,Hanga Piko,282,Sierra,"3,500,000",,0.045,B,BN,CHD
2007,Julio,V,224,Hanga Piko,282,Sierra,"3,500,000",,0.060,B,BN,CHD
2007,Julio,V,222,Hanga Roa,208,Atun aleta amarilla,"4,000,000",,0.080,B,BN,CHD
2007,Julio,V,222,Hanga Roa,250,Poo po,"3,500,000",,0.040,B,BN,CHD
2007,Julio,V,222,Hanga Roa,269,Remoremo,"3,500,000",,0.021,B,BN,CHD
2007,Julio,VIII,350,Lo Rojas,260,Pejerrey de mar,"620,000",,0.300,B,,CHD
2007,Julio,VIII,350,Lo Rojas,242,Merluza común,"1,200,000",,0.350,B,,CHD
2007,Julio,VIII,350,Lo Rojas,282,Sierra,"800,000",,0.150,B,,CHD
2007,Julio,VIII,350,Lo Rojas,234,Jurel,"500,000",,0.400,B,,CHD
2007,Julio,VIII,350,Lo Rojas,820,Piure,"350,000",,0.200,B,,CHD
2007,Julio,VIII,350,Lo Rojas,242,Merluza común,"1,200,000",,0.600,B,,CHD
2007,Julio,VIII,350,Lo Rojas,260,Pejerrey de mar,"700,000",,0.500,B,,CHD
2007,Julio,VIII,350,Lo Rojas,282,Sierra,"750,000",,0.120,B,,CHD
2007,Julio,VIII,374,Lebu,217,Bacalao de profundidad,"4,500,000",,2.000,L,BN,PP
2007,Julio,VIII,324,Talcahuano,656,Jaiba panchote,"500,000",,0.040,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,653,Jaiba peluda,"650,000",,0.020,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,425,Cholga,"400,000",,0.095,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,450,Lapa,"1,000,000",,0.003,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,242,Merluza común,"1,600,000",,0.065,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,234,Jurel,"800,000",,0.025,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,260,Pejerrey de mar,"1,000,000",,0.045,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,282,Sierra,"1,500,000",,0.070,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,110,Cochayuyo,"850,000",,0.047,B,BN,CHD
2007,Julio,VIII,324,Talcahuano,820,Piure,"600,000",,0.060,B,BN,CHD
2007,Julio,X,404,Valdivia,238,Lisa,"1,500,000",,0.075,O,,CHD
2007,Julio,X,404,Valdivia,242,Merluza común,"1,000,000",,0.050,O,,CHD
2007,Julio,X,404,Valdivia,260,Pejerrey de mar,"700,000",,0.100,O,,CHD
2007,Julio,X,404,Valdivia,270,Robalo,"1,500,000",,0.125,O,,CHD
2007,Julio,X,404,Valdivia,406,Almeja,"750,000",,0.240,O,BN,CHD
2007,Julio,X,404,Valdivia,425,Cholga,"500,000",,0.180,O,BN,CHD
2007,Julio,X,404,Valdivia,430,Chorito,"350,000",,0.600,O,BN,CHD
2007,Julio,X,404,Valdivia,435,Choro,"500,000",,0.360,O,BN,CHD
2007,Julio,X,404,Valdivia,465,Navajuela,"700,000",,0.300,O,BN,CHD
2007,Julio,X,404,Valdivia,460,Macha,"1,500,000",,0.150,O,BN,CHD
2007,Julio,X,404,Valdivia,227,Congrio colorado,"2,500,000",,0.150,O,,CHD
2007,Julio,X,404,Valdivia,230,Corvina,"2,500,000",,0.100,O,,CHD
2007,Julio,X,404,Valdivia,238,Lisa,"1,500,000",,0.050,O,,CHD
2007,Julio,X,404,Valdivia,244,Merluza del sur,"1,800,000",,0.125,O,,CHD
2007,Julio,X,404,Valdivia,260,Pejerrey de mar,"700,000",,0.050,O,,CHD
2007,Julio,X,404,Valdivia,270,Robalo,"1,000,000",,0.100,O,,CHD
2007,Julio,X,404,Valdivia,406,Almeja,"700,000",,0.090,O,BN,CHD
2007,Julio,X,404,Valdivia,425,Cholga,"500,000",,0.050,O,BN,CHD
2007,Julio,X,404,Valdivia,430,Chorito,"350,000",,0.180,O,BN,CHD
2007,Julio,X,404,Valdivia,435,Choro,"500,000",,0.150,O,BN,CHD
2007,Julio,X,412,Niebla,406,Almeja,"400,000",,0.150,B,BN,PP
2007,Julio,X,412,Niebla,425,Cholga,"300,000",,0.070,B,BN,PP
2007,Julio,X,412,Niebla,430,Chorito,"250,000",,0.200,B,BN,PP
2007,Julio,X,412,Niebla,435,Choro,"350,000",,0.250,B,BN,PP
2007,Julio,X,412,Niebla,465,Navajuela,"300,000",,0.130,B,BN,PP
2007,Julio,X,412,Niebla,820,Piure,"100,000",,0.200,B,BN,PP
2007,Julio,X,412,Niebla,227,Congrio colorado,"1,500,000",,0.200,B,,CHD
2007,Julio,X,412,Niebla,230,Corvina,"1,200,000",,0.200,B,,CHD
2007,Julio,X,412,Niebla,258,Pejegallo,"700,000",,0.200,B,,CHD
2007,Julio,X,412,Niebla,406,Almeja,"400,000",,0.200,B,BN,CHD
2007,Julio,X,412,Niebla,425,Cholga,"300,000",,0.060,B,BN,CHD
2007,Julio,X,412,Niebla,430,Chorito,"250,000",,0.250,B,BN,CHD
2007,Julio,X,412,Niebla,435,Choro,"350,000",,0.200,B,BN,CHD
2007,Julio,X,412,Niebla,465,Navajuela,"300,000",,0.150,B,BN,CHD
2007,Julio,X,412,Niebla,820,Piure,"100,000",,0.200,B,BN,CHD
2007,Julio,XI,514,Pto. Aysén,244,Merluza del sur,"1,200,000",,9.190,B,,PP
2007,Julio,XI,514,Pto. Aysén,244,Merluza del sur,"1,200,000",,0.315,B,,PP
2007,Julio,XI,514,Pto. Aysén,228,Congrio dorado,"700,000",,0.657,B,,PP
2007,Julio,XI,514,Pto. Aysén,228,Congrio dorado,"800,000",,0.035,B,,PP
2007,Julio,XI,514,Pto. Aysén,228,Congrio dorado,"800,000",,0.020,B,,PP
2007,Julio,XI,514,Pto. Aysén,244,Merluza del sur,"1,300,000",,0.221,B,,PP
2007,Julio,XI,514,Pto. Aysén,228,Congrio dorado,"800,000",,0.027,B,,PP
2007,Julio,XI,514,Pto. Aysén,244,Merluza del sur,"1,300,000",,4.724,B,,PP
2007,Julio,XII,534,Pta. Arenas,244,Merluza del sur,"1,100,000",,6.460,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,244,Merluza del sur,"1,150,000",,2.610,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,228,Congrio dorado,"1,300,000",,1.460,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,228,Congrio dorado,"1,100,000",,0.030,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,268,Raya,"900,000",,0.300,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,268,Raya,"1,000,000",,2.210,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,620,Centollón,"520,000",,3.340,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,620,Centollón,"700,000",,1.180,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,616,Centolla,"1,200,000",,7.750,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,616,Centolla,"2,200,000",,5.220,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,616,Centolla,"2,240,000",,4.700,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,616,Centolla,"2,257,000",,2.050,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,810,Erizo,"277,000",,5.370,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,810,Erizo,"335,000",,14.680,O,BN,PP
2007,Julio,XII,534,Pta. Arenas,810,Erizo,"450,000",,6.790,O,BN,PP
2007,Julio,XII,536,Pto. Natales,244,Merluza del sur,"1,000,000",,18.500,L,BN,PP
2007,Julio,XII,536,Pto. Natales,810,Erizo,"200,000",,130.000,L,BN,PP
2007,Julio,XII,536,Pto. Natales,228,Congrio dorado,"1,000,000",,1.500,L,BN,PP
2007,Julio,XII,536,Pto. Natales,268,Raya,"800,000",,1.300,L,BN,PP
2007,Julio,XII,536,Pto. Natales,444,Huepo o navaja de mar,"700,000",,1.900,L,BN,PP
2007,Julio,XII,536,Pto. Natales,810,Erizo,"200,000",,101.000,L,BN,PP
2007,Agosto,I,2,Arica,260,Pejerrey de mar,"500,000",,0.090,B,BN,CHD
2007,Agosto,I,2,Arica,284,Tiburón o marrajo,"1,900,000",,0.250,B,BN,CHD
2007,Agosto,I,2,Arica,211,Azulejo,"800,000",,0.300,B,BN,CHD
2007,Agosto,I,2,Arica,210,Ayanque,"720,000",,0.025,B,BN,CHD
2007,Agosto,I,2,Arica,273,Rollizo,"400,000",,0.070,B,BN,CHD
2007,Agosto,I,2,Arica,435,Choro,"210,000",,0.048,B,BN,CHD
2007,Agosto,I,2,Arica,820,Piure,"100,000",,0.420,B,BN,CHD
2007,Agosto,I,2,Arica,810,Erizo,"300,000",,0.030,B,BN,CHD
2007,Agosto,I,2,Arica,640,Jaiba,"600,000",,0.025,B,BN,CHD
2007,Agosto,I,2,Arica,445,Jibia o calamar rojo,"250,000",,0.100,B,BN,CHD
2007,Agosto,I,2,Arica,260,Pejerrey de mar,"500,000",,0.120,B,BN,CHD
2007,Agosto,I,2,Arica,210,Ayanque,"800,000",,0.050,B,BN,CHD
2007,Agosto,I,2,Arica,219,Cabinza,"400,000",,0.080,B,BN,CHD
2007,Agosto,I,2,Arica,284,Tiburón o marrajo,"2,000,000",,0.180,B,BN,CHD
2007,Agosto,I,2,Arica,211,Azulejo,"800,000",,0.250,B,BN,CHD
2007,Agosto,I,2,Arica,272,Roncacho,"400,000",,0.080,B,BN,CHD
2007,Agosto,I,2,Arica,425,Cholga,"160,000",,0.250,B,BN,CHD
2007,Agosto,I,2,Arica,820,Piure,"133,000",,0.300,B,BN,CHD
2007,Agosto,I,2,Arica,435,Choro,"210,000",,0.252,B,BN,CHD
2007,Agosto,I,2,Arica,810,Erizo,"167,000",,0.030,B,BN,CHD
2007,Agosto,I,2,Arica,450,Lapa,"600,000",,0.040,B,BN,CHD
2007,Agosto,I,2,Arica,640,Jaiba,"750,000",,0.082,B,BN,CHD
2007,Agosto,I,2,Arica,415,Caracol locate,"125,000",,0.660,B,BN,CHD
2007,Agosto,I,8,Riquelme,221,Cabrilla común,"1,100,000",,0.028,B,BN,CHD
2007,Agosto,I,8,Riquelme,219,Cabinza,"800,000",,0.032,B,BN,CHD
2007,Agosto,I,8,Riquelme,260,Pejerrey de mar,"1,000,000",,0.018,B,BN,CHD
2007,Agosto,I,8,Riquelme,260,Pejerrey de mar,"1,000,000",,0.031,B,BN,CHD
2007,Agosto,I,8,Riquelme,284,Tiburón o marrajo,"1,500,000",,0.381,L,BN,CHD
2007,Agosto,I,8,Riquelme,226,Cojinoba del norte,"1,500,000",,0.380,L,BN,CHD
2007,Agosto,I,10,Cavancha,226,Cojinoba del norte,"1,000,000",,0.100,L,BN,CHD
2007,Agosto,I,10,Cavancha,226,Cojinoba del norte,"1,000,000",,0.700,L,BN,CHD
2007,Agosto,I,10,Cavancha,230,Corvina,"1,800,000",,0.030,L,BN,CHD
2007,Agosto,I,10,Cavancha,266,Albacora o pez espada,"2,400,000",,0.300,L,BN,CHD
2007,Agosto,I,10,Cavancha,221,Cabrilla común,"1,000,000",,0.030,L,BN,CHD
2007,Agosto,I,10,Cavancha,232,Acha,"3,500,000",,0.020,L,BN,CHD
2007,Agosto,II,50,Antofagasta,234,Jurel,"1,000,000",,0.070,B,BN,CHD
2007,Agosto,II,50,Antofagasta,406,Almeja,"400,000",,0.045,B,BN,CHD
2007,Agosto,II,50,Antofagasta,230,Corvina,"2,800,000",,0.030,B,BN,CHD
2007,Agosto,II,50,Antofagasta,236,Lenguado,"4,000,000",,0.012,B,BN,CHD
2007,Agosto,II,50,Antofagasta,234,Jurel,"1,000,000",,0.050,B,BN,CHD
2007,Agosto,II,50,Antofagasta,406,Almeja,"400,000",,0.020,B,BN,CHD
2007,Agosto,II,50,Antofagasta,230,Corvina,"2,800,000",,0.050,B,BN,CHD
2007,Agosto,II,50,Antofagasta,236,Lenguado,"4,000,000",,0.008,B,BN,CHD
2007,Agosto,II,50,Antofagasta,266,Albacora o pez espada,"2,700,000",,0.060,B,BN,CHD
2007,Agosto,II,50,Antofagasta,227,Congrio colorado,"2,500,000",,0.022,B,BN,CHD
2007,Agosto,II,50,Antofagasta,252,Vieja o mulata,"2,000,000",,0.030,B,BN,CHD
2007,Agosto,II,50,Antofagasta,460,Macha,"1,500,000",,0.020,B,BN,CHD
2007,Agosto,II,50,Antofagasta,435,Choro,"330,000",,0.050,B,BN,CHD
2007,Agosto,II,50,Antofagasta,450,Lapa,"1,100,000",,0.015,B,BN,CHD
2007,Agosto,II,50,Antofagasta,220,Cabrilla,"1,000,000",,0.100,B,BN,CHD
2007,Agosto,II,60,Mejillones,406,Almeja,"400,000",,0.010,B,BN,CHD
2007,Agosto,II,60,Mejillones,450,Lapa,"1,500,000",,0.010,B,BN,CHD
2007,Agosto,II,60,Mejillones,425,Cholga,"500,000",,0.010,B,BN,CHD
2007,Agosto,II,60,Mejillones,425,Cholga,"400,000",,0.010,B,BN,CHD
2007,Agosto,II,60,Mejillones,406,Almeja,"1,500,000",,0.010,B,BN,CHD
2007,Agosto,II,60,Mejillones,450,Lapa,"500,000",,0.010,B,BN,CHD
2007,Agosto,II,56,Taltal,220,Cabrilla,"1,000,000",,0.012,B,BN,CHD
2007,Agosto,II,56,Taltal,234,Jurel,"1,200,000",,0.035,B,BN,CHD
2007,Agosto,II,56,Taltal,145,Huiro,"70,000",,15.000,O,BN,PP
2007,Agosto,II,56,Taltal,227,Congrio colorado,"2,100,000",,0.014,B,BN,CHD
2007,Agosto,II,56,Taltal,219,Cabinza,"1,000,000",,0.006,B,BN,CHD
2007,Agosto,II,46,Tocopilla,450,Lapa,"650,000",,0.025,B,BN,PP
2007,Agosto,II,46,Tocopilla,266,Albacora o pez espada,"3,000,000",,0.042,L,BN,CHD
2007,Agosto,II,46,Tocopilla,226,Cojinoba del norte,"1,500,000",,0.032,L,BN,CHD
2007,Agosto,II,46,Tocopilla,221,Cabrilla común,"1,200,000",,0.056,L,BN,CHD
2007,Agosto,II,46,Tocopilla,227,Congrio colorado,"1,300,000",,0.030,B,BN,CHD
2007,Agosto,II,46,Tocopilla,254,Palometa,"800,000",,0.015,L,BN,CHD
2007,Agosto,II,46,Tocopilla,285,Tomoyo,"1,500,000",,0.040,L,BN,CHD
2007,Agosto,II,46,Tocopilla,450,Lapa,"600,000",,0.050,O,BN,PP
2007,Agosto,II,46,Tocopilla,236,Lenguado,"2,500,000",,0.040,B,BN,CHD
2007,Agosto,III,74,Chañaral,234,Jurel,"800,000",,0.069,B,BN,CHD
2007,Agosto,III,74,Chañaral,227,Congrio colorado,"2,500,000",,0.045,B,BN,CHD
2007,Agosto,III,74,Chañaral,234,Jurel,"800,000",,0.113,B,BN,CHD
2007,Agosto,III,78,Huasco,227,Congrio colorado,"1,900,000",,0.177,B,BN,CHD
2007,Agosto,III,78,Huasco,450,Lapa,"500,000",,0.800,B,BN,CHD
2007,Agosto,III,78,Huasco,262,Pejeperro,"800,000",,0.010,B,BN,CHD
2007,Agosto,III,78,Huasco,273,Rollizo,"800,000",,0.011,B,BN,CHD
2007,Agosto,III,78,Huasco,234,Jurel,"140,000",,4.680,B,BN,PP
2007,Agosto,III,78,Huasco,218,Caballa,"90,000",,8.700,B,BN,PP
2007,Agosto,III,78,Huasco,206,Anguila,"290,000",,0.974,B,BN,CHD
2007,Agosto,III,78,Huasco,282,Sierra,"800,000",,0.110,B,BN,CHD
2007,Agosto,III,78,Huasco,227,Congrio colorado,"2,000,000",,0.393,B,BN,CHD
2007,Agosto,III,78,Huasco,282,Sierra,"800,000",,0.060,B,BN,CHD
2007,Agosto,III,78,Huasco,234,Jurel,"1,500,000",,0.060,B,BN,CHD
2007,Agosto,III,78,Huasco,206,Anguila,"290,000",,2.160,B,BN,PP
2007,Agosto,III,78,Huasco,632,Langostino amarillo,"666,000",,37.790,L,BN,PP
2007,Agosto,III,78,Huasco,242,Merluza común,"480,000",,0.405,L,BN,CHD
2007,Agosto,III,78,Huasco,612,Camaron nailon,"763,000",,0.577,L,BN,PP
2007,Agosto,V,230,San Antonio,242,Merluza común,"650,000",,0.070,B,BN,CHD
2007,Agosto,V,230,San Antonio,242,Merluza común,"600,000",,0.200,B,BN,CHD
2007,Agosto,V,190,Horcón,252,Vieja o mulata,"1,800,000",,0.010,B,BN,CHD
2007,Agosto,V,190,Horcón,273,Rollizo,"1,500,000",,0.017,B,BN,CHD
2007,Agosto,V,190,Horcón,227,Congrio colorado,"2,800,000",,0.020,B,BN,CHD
2007,Agosto,V,190,Horcón,652,Jaiba mora,"900,000",,0.013,B,BN,CHD
2007,Agosto,V,190,Horcón,653,Jaiba peluda,"750,000",,0.003,B,BN,CHD
2007,Agosto,V,190,Horcón,226,Cojinoba del norte,"1,500,000",,0.024,B,BN,CHD
2007,Agosto,V,190,Horcón,282,Sierra,"1,000,000",,0.023,B,BN,CHD
2007,Agosto,V,190,Horcón,234,Jurel,"1,000,000",,0.012,B,BN,CHD
2007,Agosto,V,190,Horcón,450,Lapa,"900,000",,0.030,B,BN,CHD
2007,Agosto,VIII,310,Tomé,425,Cholga,"700,000",,1.300,B,BN,CHD
2007,Agosto,VIII,310,Tomé,820,Piure,"300,000",,1.500,B,BN,CHD
2007,Agosto,VIII,310,Tomé,653,Jaiba peluda,"500,000",,0.800,B,BN,CHD
2007,Agosto,VIII,310,Tomé,120,Chicorea de mar,"220,000",,3.000,B,BN,PP
2007,Agosto,VIII,310,Tomé,282,Sierra,"1,200,000",,2.100,B,BN,CHD
2007,Agosto,VIII,310,Tomé,258,Pejegallo,"1,600,000",,0.200,B,BN,CHD
2007,Agosto,VIII,350,Lo Rojas,260,Pejerrey de mar,"600,000",,0.700,B,,CHD
2007,Agosto,VIII,350,Lo Rojas,242,Merluza común,"1,000,000",,0.200,L,,CHD
2007,Agosto,VIII,350,Lo Rojas,282,Sierra,"1,200,000",,0.350,B,,CHD
2007,Agosto,VIII,350,Lo Rojas,820,Piure,"350,000",,1.500,B,,CHD
2007,Agosto,VIII,350,Lo Rojas,230,Corvina,"1,000,000",,0.150,L,,CHD
2007,Agosto,VIII,350,Lo Rojas,820,Piure,"380,000",,0.500,B,,CHD
2007,Agosto,VIII,350,Lo Rojas,242,Merluza común,"1,200,000",,0.800,L,,CHD
2007,Agosto,VIII,350,Lo Rojas,260,Pejerrey de mar,"600,000",,0.250,B,,CHD
2007,Agosto,VIII,350,Lo Rojas,234,Jurel,"600,000",,0.350,L,,CHD
2007,Agosto,VIII,324,Talcahuano,656,Jaiba panchote,"500,000",,0.060,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,653,Jaiba peluda,"650,000",,0.030,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,652,Jaiba mora,"650,000",,0.015,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,425,Cholga,"420,000",,0.200,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,413,Caracol trophon,"350,000",,0.004,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,242,Merluza común,"1,750,000",,0.020,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,234,Jurel,"850,000",,0.015,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,110,Cochayuyo,"900,000",,0.012,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,820,Piure,"620,000",,0.030,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,406,Almeja,"600,000",,0.020,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,420,Caracol trumulco,"500,000",,0.020,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,465,Navajuela,"600,000",,0.080,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,227,Congrio colorado,"1,100,000",,0.020,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,260,Pejerrey de mar,"1,000,000",,0.040,B,BN,CHD
2007,Agosto,VIII,324,Talcahuano,820,Piure,"400,000",,0.100,B,BN,CHD
2007,Agosto,VIII,374,Lebu,217,Bacalao de profundidad,"3,333,000",,1.225,L,BN,PP
2007,Agosto,X,404,Valdivia,238,Lisa,"1,500,000",,0.100,O,,CHD
2007,Agosto,X,404,Valdivia,234,Jurel,"1,000,000",,0.200,O,,CHD
2007,Agosto,X,404,Valdivia,244,Merluza del sur,"1,500,000",,0.250,O,,CHD
2007,Agosto,X,404,Valdivia,270,Robalo,"1,000,000",,0.150,O,,CHD
2007,Agosto,X,404,Valdivia,406,Almeja,"700,000",,0.090,O,BN,CHD
2007,Agosto,X,404,Valdivia,425,Cholga,"700,000",,0.360,O,BN,CHD
2007,Agosto,X,404,Valdivia,430,Chorito,"350,000",,0.400,O,BN,CHD
2007,Agosto,X,404,Valdivia,435,Choro,"700,000",,0.450,O,BN,CHD
2007,Agosto,X,404,Valdivia,465,Navajuela,"700,000",,0.180,O,BN,CHD
2007,Agosto,X,404,Valdivia,242,Merluza común,"1,000,000",,0.150,O,,CHD
2007,Agosto,X,404,Valdivia,406,Almeja,"700,000",,0.090,O,BN,CHD
2007,Agosto,X,404,Valdivia,425,Cholga,"500,000",,0.240,O,BN,CHD
2007,Agosto,X,404,Valdivia,430,Chorito,"350,000",,0.360,O,BN,CHD
2007,Agosto,X,404,Valdivia,435,Choro,"700,000",,0.420,O,BN,CHD
2007,Agosto,X,404,Valdivia,465,Navajuela,"350,000",,0.180,O,BN,CHD
2007,Agosto,X,412,Niebla,227,Congrio colorado,"1,500,000",,0.040,B,,PP
2007,Agosto,X,412,Niebla,230,Corvina,"1,200,000",,0.060,B,,PP
2007,Agosto,X,412,Niebla,258,Pejegallo,"700,000",,0.140,B,,PP
2007,Agosto,X,412,Niebla,406,Almeja,"400,000",,0.300,B,BN,PP
2007,Agosto,X,412,Niebla,425,Cholga,"300,000",,0.060,B,BN,PP
2007,Agosto,X,412,Niebla,430,Chorito,"250,000",,0.250,B,BN,PP
2007,Agosto,X,412,Niebla,435,Choro,"350,000",,0.220,B,BN,PP
2007,Agosto,X,412,Niebla,450,Lapa,"500,000",,4.200,B,AM,PP
2007,Agosto,X,412,Niebla,455,Loco,"1,712,000",,4.100,B,AM,PP
2007,Agosto,X,412,Niebla,450,Lapa,"500,000",,4.200,B,AM,PP
2007,Agosto,X,412,Niebla,465,Navajuela,"300,000",,0.120,B,BN,CHD
2007,Agosto,X,412,Niebla,820,Piure,"100,000",,0.200,B,BN,CHD
2007,Agosto,X,412,Niebla,406,Almeja,"400,000",,0.300,B,AM,CHD
2007,Agosto,X,412,Niebla,425,Cholga,"300,000",,0.060,B,AM,CHD
2007,Agosto,X,412,Niebla,430,Chorito,"300,000",,0.250,B,AM,CHD
2007,Agosto,X,412,Niebla,435,Choro,"350,000",,0.250,B,BN,PP
2007,Agosto,X,412,Niebla,455,Loco,"1,712,000",,6.100,B,BN,PP
2007,Agosto,X,412,Niebla,465,Navajuela,"300,000",,0.150,B,AM,CHD
2007,Agosto,X,412,Niebla,820,Piure,"100,000",,0.200,B,AM,CHD
2007,Agosto,XII,534,Pta. Arenas,228,Congrio dorado,"1,100,000",,0.680,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,228,Congrio dorado,"1,400,000",,1.180,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,268,Raya,"900,000",,0.060,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,268,Raya,"1,000,000",,3.300,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,100,000",,0.320,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,256,000",,2.490,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,560,000",,6.400,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,620,Centollón,"520,000",,2.270,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,620,Centollón,"700,000",,0.400,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,810,Erizo,"222,000",,2.660,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,810,Erizo,"278,000",,3.580,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,810,Erizo,"306,000",,5.580,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,810,Erizo,"395,000",,8.870,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,810,Erizo,"417,000",,1.310,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,228,Congrio dorado,"1,100,000",,0.340,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,228,Congrio dorado,"1,400,000",,0.650,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,268,Raya,"900,000",,0.060,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,268,Raya,"1,000,000",,2.320,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,400,000",,3.450,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,440,000",,1.300,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,500,000",,3.190,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,540,000",,3.470,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,569,000",,3.120,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,616,Centolla,"2,660,000",,12.310,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,620,Centollón,"520,000",,5.400,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,620,Centollón,"700,000",,0.420,O,BN,PP
2007,Agosto,XII,534,Pta. Arenas,810,Erizo,"278,000",,4.370,O,BN,PP
